source_airport,destination_airport,Airline,Airline ID,Source airport ID,Destination airport ID,Codeshare,Stops,Equipment,Route,number_airport
LBC,GDN,W6,5461,364,668,,0,320,LBC-GDN,4
LCA,BUD,W6,5461,1197,1489,,0,320,LCA-BUD,53
LJU,CRL,W6,5461,1569,304,,0,320,LJU-CRL,22
LJU,LTN,W6,5461,1569,492,,0,320,LJU-LTN,22
LPL,GDN,W6,5461,491,668,,0,320,LPL-GDN,48
LPL,WAW,W6,5461,491,679,,0,320,LPL-WAW,48
LTN,BEG,W6,5461,492,1739,,0,320,LTN-BEG,85
LTN,BOJ,W6,5461,492,1191,,0,320,LTN-BOJ,85
LTN,CLJ,W6,5461,492,1652,,0,320,LTN-CLJ,85
LTN,CRA,W6,5461,492,1654,,0,320,LTN-CRA,85
LTN,DEB,W6,5461,492,1490,,0,320,LTN-DEB,85
LTN,GDN,W6,5461,492,668,,0,320,LTN-GDN,85
LTN,IEV,W6,5461,492,2944,,0,320,LTN-IEV,85
LTN,KSC,W6,5461,492,1746,,0,320,LTN-KSC,85
LTN,KTW,W6,5461,492,671,,0,320,LTN-KTW,85
LTN,LJU,W6,5461,492,1569,,0,320,LTN-LJU,85
LTN,LUZ,W6,5461,492,8832,,0,320,LTN-LUZ,85
LTN,OTP,W6,5461,492,1657,,0,320,LTN-OTP,85
LTN,POZ,W6,5461,492,674,,0,320,LTN-POZ,85
LTN,PRG,W6,5461,492,1587,,0,320,LTN-PRG,85
LTN,RIX,W6,5461,492,3953,,0,320,LTN-RIX,85
LTN,SKP,W6,5461,492,1737,,0,320,LTN-SKP,85
LTN,SOF,W6,5461,492,1194,,0,320,LTN-SOF,85
LTN,TGM,W6,5461,492,1662,,0,320,LTN-TGM,85
LTN,TSR,W6,5461,492,1663,,0,320,LTN-TSR,85
LTN,VAR,W6,5461,492,1196,,0,320,LTN-VAR,85
LTN,VNO,W6,5461,492,3959,,0,320,LTN-VNO,85
LTN,WAW,W6,5461,492,679,,0,320,LTN-WAW,85
LTN,WRO,W6,5461,492,680,,0,320,LTN-WRO,85
LUZ,LTN,W6,5461,8832,492,,0,320,LUZ-LTN,6
LUZ,TRF,W6,5461,8832,664,,0,320,LUZ-TRF,6
MAD,CLJ,W6,5461,1229,1652,,0,320,MAD-CLJ,158
MAD,TSR,W6,5461,1229,1663,,0,320,MAD-TSR,158
MLH,BEG,W6,5461,\N,1739,,0,320,MLH-BEG,10
MLH,SKP,W6,5461,\N,1737,,0,320,MLH-SKP,10
MLH,TZL,W6,5461,\N,\N,,0,320,MLH-TZL,10
MMX,BEG,W6,5461,708,1739,,0,320,MMX-BEG,13
MMX,BUD,W6,5461,708,1489,,0,320,MMX-BUD,13
MMX,GDN,W6,5461,708,668,,0,320,MMX-GDN,13
MMX,KTW,W6,5461,708,671,,0,320,MMX-KTW,13
MMX,SKP,W6,5461,708,1737,,0,320,MMX-SKP,13
MMX,TZL,W6,5461,708,\N,,0,320,MMX-TZL,13
MMX,WAW,W6,5461,708,679,,0,320,MMX-WAW,13
MXP,BUD,W6,5461,1524,1489,,0,320,MXP-BUD,107
MXP,OTP,W6,5461,1524,1657,,0,320,MXP-OTP,107
NAP,BUD,W6,5461,1561,1489,,0,320,NAP-BUD,51
NAP,KTW,W6,5461,1561,671,,0,320,NAP-KTW,51
NAP,OTP,W6,5461,1561,1657,,0,320,NAP-OTP,51
NAP,PRG,W6,5461,1561,1587,,0,320,NAP-PRG,51
NYO,BEG,W6,5461,699,1739,,0,320,NYO-BEG,31
NYO,BUD,W6,5461,699,1489,,0,320,NYO-BUD,31
NYO,GDN,W6,5461,699,668,,0,320,NYO-GDN,31
NYO,KTW,W6,5461,699,671,,0,320,NYO-KTW,31
NYO,POZ,W6,5461,699,674,,0,320,NYO-POZ,31
NYO,SKP,W6,5461,699,1737,,0,320,NYO-SKP,31
NYO,WAW,W6,5461,699,679,,0,320,NYO-WAW,31
OTP,AHO,W6,5461,1657,1517,,0,320,OTP-AHO,66
OTP,BGY,W6,5461,1657,1525,,0,320,OTP-BGY,66
OTP,BLQ,W6,5461,1657,1538,,0,320,OTP-BLQ,66
OTP,BRI,W6,5461,1657,1501,,0,320,OTP-BRI,66
OTP,BVA,W6,5461,1657,1367,,0,320,OTP-BVA,66
OTP,CIA,W6,5461,1657,1553,,0,320,OTP-CIA,66
OTP,CRL,W6,5461,1657,304,,0,320,OTP-CRL,66
OTP,CTA,W6,5461,1657,1509,,0,320,OTP-CTA,66
OTP,CUF,W6,5461,1657,1534,,0,320,OTP-CUF,66
OTP,DTM,W6,5461,1657,373,,0,320,OTP-DTM,66
OTP,DWC,W6,5461,1657,8076,,0,320,OTP-DWC,66
OTP,EIN,W6,5461,1657,585,,0,320,OTP-EIN,66
OTP,LTN,W6,5461,1657,492,,0,320,OTP-LTN,66
OTP,MXP,W6,5461,1657,1524,,0,320,OTP-MXP,66
OTP,NAP,W6,5461,1657,1561,,0,320,OTP-NAP,66
OTP,PEG,W6,5461,1657,1567,,0,320,OTP-PEG,66
OTP,PSA,W6,5461,1657,1562,,0,320,OTP-PSA,66
OTP,TRF,W6,5461,1657,664,,0,320,OTP-TRF,66
OTP,TSF,W6,5461,1657,1539,,0,320,OTP-TSF,66
OTP,VLC,W6,5461,1657,1246,,0,320,OTP-VLC,66
OTP,VRN,W6,5461,1657,1550,,0,320,OTP-VRN,66
OTP,ZAZ,W6,5461,1657,1252,,0,320,OTP-ZAZ,66
PEG,OTP,W6,5461,1567,1657,,0,320,PEG-OTP,5
POZ,BCN,W6,5461,674,1218,,0,320,POZ-BCN,19
POZ,BVA,W6,5461,674,1367,,0,320,POZ-BVA,19
POZ,DSA,W6,5461,674,5562,,0,320,POZ-DSA,19
POZ,LTN,W6,5461,674,492,,0,320,POZ-LTN,19
POZ,NYO,W6,5461,674,699,,0,320,POZ-NYO,19
POZ,TRF,W6,5461,674,664,,0,320,POZ-TRF,19
PRG,BGY,W6,5461,1587,1525,,0,320,PRG-BGY,94
PRG,BRI,W6,5461,1587,1501,,0,320,PRG-BRI,94
PRG,LTN,W6,5461,1587,492,,0,320,PRG-LTN,94
PRG,NAP,W6,5461,1587,1561,,0,320,PRG-NAP,94
PRG,TSF,W6,5461,1587,1539,,0,320,PRG-TSF,94
PSA,OTP,W6,5461,1562,1657,,0,320,PSA-OTP,65
RIX,EIN,W6,5461,3953,585,,0,320,RIX-EIN,68
RIX,LTN,W6,5461,3953,492,,0,320,RIX-LTN,68
RIX,TRF,W6,5461,3953,664,,0,320,RIX-TRF,68
SAW,BUD,W6,5461,4317,1489,,0,320,SAW-BUD,98
SKG,BUD,W6,5461,1486,1489,,0,320,SKG-BUD,54
SKP,BGY,W6,5461,1737,1525,,0,320,SKP-BGY,23
SKP,CGN,W6,5461,1737,344,,0,320,SKP-CGN,23
SKP,CRL,W6,5461,1737,304,,0,320,SKP-CRL,23
SKP,DTM,W6,5461,1737,373,,0,320,SKP-DTM,23
SKP,EIN,W6,5461,1737,585,,0,320,SKP-EIN,23
SKP,FMM,W6,5461,1737,3986,,0,320,SKP-FMM,23
SKP,GSE,W6,5461,1737,691,,0,320,SKP-GSE,23
SKP,HHN,W6,5461,1737,355,,0,320,SKP-HHN,23
SKP,LTN,W6,5461,1737,492,,0,320,SKP-LTN,23
SKP,MLH,W6,5461,1737,\N,,0,320,SKP-MLH,23
SKP,MMX,W6,5461,1737,708,,0,320,SKP-MMX,23
SKP,NYO,W6,5461,1737,699,,0,320,SKP-NYO,23
SKP,TSF,W6,5461,1737,1539,,0,320,SKP-TSF,23
SOF,BGY,W6,5461,1194,1525,,0,320,SOF-BGY,41
SOF,BLQ,W6,5461,1194,1538,,0,320,SOF-BLQ,41
SOF,BVA,W6,5461,1194,1367,,0,320,SOF-BVA,41
SOF,CRL,W6,5461,1194,304,,0,320,SOF-CRL,41
SOF,DTM,W6,5461,1194,373,,0,320,SOF-DTM,41
SOF,DWC,W6,5461,1194,8076,,0,320,SOF-DWC,41
SOF,EIN,W6,5461,1194,585,,0,320,SOF-EIN,41
SOF,HHN,W6,5461,1194,355,,0,320,SOF-HHN,41
SOF,LTN,W6,5461,1194,492,,0,320,SOF-LTN,41
SOF,VLC,W6,5461,1194,1246,,0,320,SOF-VLC,41
SVG,GDN,W6,5461,666,668,,0,320,SVG-GDN,37
SVG,KTW,W6,5461,666,671,,0,320,SVG-KTW,37
SVG,SZZ,W6,5461,666,676,,0,320,SVG-SZZ,37
SVG,VNO,W6,5461,666,3959,,0,320,SVG-VNO,37
SZZ,SVG,W6,5461,676,666,,0,320,SZZ-SVG,7
SZZ,TRF,W6,5461,676,664,,0,320,SZZ-TRF,7
TGM,BVA,W6,5461,1662,1367,,0,320,TGM-BVA,4
TGM,DTM,W6,5461,1662,373,,0,320,TGM-DTM,4
TGM,LTN,W6,5461,1662,492,,0,320,TGM-LTN,4
TKU,GDN,W6,5461,460,668,,0,320,TKU-GDN,7
TLV,CLJ,W6,5461,1590,1652,,0,320,TLV-CLJ,79
TLV,KTW,W6,5461,1590,671,,0,320,TLV-KTW,79
TLV,VNO,W6,5461,1590,3959,,0,320,TLV-VNO,79
TRD,GDN,W6,5461,665,668,,0,320,TRD-GDN,31
TRF,BEG,W6,5461,664,1739,,0,320,TRF-BEG,30
TRF,GDN,W6,5461,664,668,,0,320,TRF-GDN,30
TRF,KTW,W6,5461,664,671,,0,320,TRF-KTW,30
TRF,LUZ,W6,5461,664,8832,,0,320,TRF-LUZ,30
TRF,OTP,W6,5461,664,1657,,0,320,TRF-OTP,30
TRF,POZ,W6,5461,664,674,,0,320,TRF-POZ,30
TRF,RIX,W6,5461,664,3953,,0,320,TRF-RIX,30
TRF,SZZ,W6,5461,664,676,,0,320,TRF-SZZ,30
TRF,VNO,W6,5461,664,3959,,0,320,TRF-VNO,30
TRF,WAW,W6,5461,664,679,,0,320,TRF-WAW,30
TRF,WRO,W6,5461,664,680,,0,320,TRF-WRO,30
TSF,CLJ,W6,5461,1539,1652,,0,320,TSF-CLJ,38
TSF,KIV,W6,5461,1539,1735,,0,320,TSF-KIV,38
TSF,OTP,W6,5461,1539,1657,,0,320,TSF-OTP,38
TSF,PRG,W6,5461,1539,1587,,0,320,TSF-PRG,38
TSF,SKP,W6,5461,1539,1737,,0,320,TSF-SKP,38
TSF,TSR,W6,5461,1539,1663,,0,320,TSF-TSR,38
TSR,BCN,W6,5461,1663,1218,,0,320,TSR-BCN,12
TSR,BGY,W6,5461,1663,1525,,0,320,TSR-BGY,12
TSR,BLQ,W6,5461,1663,1538,,0,320,TSR-BLQ,12
TSR,BVA,W6,5461,1663,1367,,0,320,TSR-BVA,12
TSR,CIA,W6,5461,1663,1553,,0,320,TSR-CIA,12
TSR,DTM,W6,5461,1663,373,,0,320,TSR-DTM,12
TSR,LTN,W6,5461,1663,492,,0,320,TSR-LTN,12
TSR,MAD,W6,5461,1663,1229,,0,320,TSR-MAD,12
TSR,TSF,W6,5461,1663,1539,,0,320,TSR-TSF,12
TSR,VLC,W6,5461,1663,1246,,0,320,TSR-VLC,12
TZL,GSE,W6,5461,\N,691,,0,320,TZL-GSE,3
TZL,MLH,W6,5461,\N,\N,,0,320,TZL-MLH,3
TZL,MMX,W6,5461,\N,708,,0,320,TZL-MMX,3
VAR,LTN,W6,5461,1196,492,,0,320,VAR-LTN,9
VKO,BUD,W6,5461,2988,1489,,0,320,VKO-BUD,74
VLC,CLJ,W6,5461,1246,1652,,0,320,VLC-CLJ,57
VLC,OTP,W6,5461,1246,1657,,0,320,VLC-OTP,57
VLC,SOF,W6,5461,1246,1194,,0,320,VLC-SOF,57
VLC,TSR,W6,5461,1246,1663,,0,320,VLC-TSR,57
VNO,AES,W6,5461,3959,630,,0,320,VNO-AES,46
VNO,BGO,W6,5461,3959,636,,0,320,VNO-BGO,46
VNO,DSA,W6,5461,3959,5562,,0,320,VNO-DSA,46
VNO,DTM,W6,5461,3959,373,,0,320,VNO-DTM,46
VNO,EIN,W6,5461,3959,585,,0,320,VNO-EIN,46
VNO,FCO,W6,5461,3959,1555,,0,320,VNO-FCO,46
VNO,KUT,W6,5461,3959,3972,,0,320,VNO-KUT,46
VNO,LTN,W6,5461,3959,492,,0,320,VNO-LTN,46
VNO,SVG,W6,5461,3959,666,,0,320,VNO-SVG,46
VNO,TLV,W6,5461,3959,1590,,0,320,VNO-TLV,46
VNO,TRF,W6,5461,3959,664,,0,320,VNO-TRF,46
VRN,OTP,W6,5461,1550,1657,,0,320,VRN-OTP,23
WAW,BGY,W6,5461,679,1525,,0,320,WAW-BGY,78
WAW,BVA,W6,5461,679,1367,,0,320,WAW-BVA,78
WAW,CRL,W6,5461,679,304,,0,320,WAW-CRL,78
WAW,DSA,W6,5461,679,5562,,0,320,WAW-DSA,78
WAW,EIN,W6,5461,679,585,,0,320,WAW-EIN,78
WAW,GLA,W6,5461,679,534,,0,320,WAW-GLA,78
WAW,GSE,W6,5461,679,691,,0,320,WAW-GSE,78
WAW,HRK,W6,5461,679,6105,,0,320,WAW-HRK,78
WAW,KUT,W6,5461,679,3972,,0,320,WAW-KUT,78
WAW,LPL,W6,5461,679,491,,0,320,WAW-LPL,78
WAW,LTN,W6,5461,679,492,,0,320,WAW-LTN,78
WAW,MMX,W6,5461,679,708,,0,320,WAW-MMX,78
WAW,NYO,W6,5461,679,699,,0,320,WAW-NYO,78
WAW,TRF,W6,5461,679,664,,0,320,WAW-TRF,78
WRO,BVA,W6,5461,680,1367,,0,320,WRO-BVA,31
WRO,DSA,W6,5461,680,5562,,0,320,WRO-DSA,31
WRO,LTN,W6,5461,680,492,,0,320,WRO-LTN,31
WRO,TRF,W6,5461,680,664,,0,320,WRO-TRF,31
ZAZ,CLJ,W6,5461,1252,1652,,0,320,ZAZ-CLJ,8
ZAZ,OTP,W6,5461,1252,1657,,0,320,ZAZ-OTP,8
CNX,RGN,W9,970,3931,3239,,0,AT7,CNX-RGN,26
HEH,THL,W9,970,3213,3237,,0,AT7,HEH-THL,3
KET,RGN,W9,970,3215,3239,,0,AT7,KET-RGN,1
KYP,RGN,W9,970,3217,3239,,0,AT7,KYP-RGN,1
MDL,MYT,W9,970,3222,3224,,0,AT7,MDL-MYT,8
MDL,RGN,W9,970,3222,3239,,0,AT7,MDL-RGN,8
MYT,MDL,W9,970,3224,3222,,0,AT7,MYT-MDL,3
MYT,PBU,W9,970,3224,3232,,0,AT7,MYT-PBU,3
MYT,RGN,W9,970,3224,3239,,0,AT7,MYT-RGN,3
NYU,HEH,W9,970,3209,3213,,0,AT7,NYU-HEH,3
PBU,MYT,W9,970,3232,3224,,0,AT7,PBU-MYT,1
RGN,CNX,W9,970,3239,3931,,0,AT7,RGN-CNX,28
RGN,KYP,W9,970,3239,3217,,0,AT7,RGN-KYP,28
RGN,MDL,W9,970,3239,3222,,0,AT7,RGN-MDL,28
RGN,MYT,W9,970,3239,3224,,0,AT7,RGN-MYT,28
RGN,THL,W9,970,3239,3237,,0,AT7,RGN-THL,28
THL,HEH,W9,970,3237,3213,,0,AT7,THL-HEH,4
THL,KET,W9,970,3237,3215,,0,AT7,THL-KET,4
THL,RGN,W9,970,3237,3239,,0,AT7,THL-RGN,4
BZV,KGL,WB,4292,883,1165,,0,73W,BZV-KGL,13
DAR,KGL,WB,4292,1177,1165,,0,CRJ,DAR-KGL,22
DXB,KGL,WB,4292,2188,1165,,0,738,DXB-KGL,188
DXB,MBA,WB,4292,2188,1145,,0,738,DXB-MBA,188
JRO,KGL,WB,4292,1180,1165,,0,CRJ,JRO-KGL,9
JUB,KGL,WB,4292,1173,1165,,0,CRJ,JUB-KGL,7
KGL,BRU,WB,4292,1165,302,Y,0,332,KGL-BRU,16
KGL,BZV,WB,4292,1165,883,,0,73W,KGL-BZV,16
KGL,DAR,WB,4292,1165,1177,,0,CRJ,KGL-DAR,16
KGL,DXB,WB,4292,1165,2188,,0,738,KGL-DXB,16
KGL,IST,WB,4292,1165,1701,,0,739,KGL-IST,16
KGL,JRO,WB,4292,1165,1180,,0,CRJ,KGL-JRO,16
KGL,JUB,WB,4292,1165,1173,,0,CRJ,KGL-JUB,16
KGL,KME,WB,4292,1165,1166,,0,DH4,KGL-KME,16
KGL,LBV,WB,4292,1165,970,,0,73W 738,KGL-LBV,16
KGL,LOS,WB,4292,1165,273,,0,73W 738,KGL-LOS,16
KGL,MBA,WB,4292,1165,1145,,0,738,KGL-MBA,16
KME,KGL,WB,4292,1166,1165,,0,DH4,KME-KGL,1
LBV,KGL,WB,4292,970,1165,,0,738 73W,LBV-KGL,16
LOS,KGL,WB,4292,273,1165,,0,738 73W,LOS-KGL,43
MBA,DXB,WB,4292,1145,2188,,0,738,MBA-DXB,9
MBA,KGL,WB,4292,1145,1165,,0,738,MBA-KGL,9
ALF,HFT,WF,5439,632,4325,,0,DH2,ALF-HFT,7
ALF,KKN,WF,5439,632,649,,0,DH1,ALF-KKN,7
ALF,LKL,WF,5439,632,653,,0,DH3 DH1,ALF-LKL,7
ALF,SOJ,WF,5439,632,5588,,0,DH1 DH2,ALF-SOJ,7
ALF,VDS,WF,5439,632,4328,,0,DH2 DH1,ALF-VDS,7
ANX,BOO,WF,5439,631,635,,0,DH1 DH3 DH2,ANX-BOO,3
ANX,EVE,WF,5439,631,641,,0,DH3 DH1,ANX-EVE,3
ANX,TOS,WF,5439,631,663,,0,DH1 DH3 DH2,ANX-TOS,3
BGO,BNN,WF,5439,636,634,,0,DH3 DH1,BGO-BNN,49
BGO,BOO,WF,5439,636,635,,0,DH4,BGO-BOO,49
BGO,FDE,WF,5439,636,4389,,0,DH1,BGO-FDE,49
BGO,FRO,WF,5439,636,643,,0,DH3 DH1,BGO-FRO,49
BGO,HAU,WF,5439,636,645,,0,DH4 DH3,BGO-HAU,49
BGO,HOV,WF,5439,636,4345,,0,DH1,BGO-HOV,49
BGO,KRS,WF,5439,636,638,,0,DH4 DH3,BGO-KRS,49
BGO,KSU,WF,5439,636,647,,0,DH4 DH3,BGO-KSU,49
BGO,MOL,WF,5439,636,651,,0,DH3 DH4,BGO-MOL,49
BGO,SKE,WF,5439,636,659,,0,DH3 DH1,BGO-SKE,49
BGO,SOG,WF,5439,636,5586,,0,DH1,BGO-SOG,49
BGO,TOS,WF,5439,636,663,,0,DH4,BGO-TOS,49
BJF,BVG,WF,5439,637,4350,,0,DH1 DH2,BJF-BVG,5
BJF,HFT,WF,5439,637,4325,,0,DH2,BJF-HFT,5
BJF,MEH,WF,5439,637,4327,,0,DH2,BJF-MEH,5
BJF,VAW,WF,5439,637,5589,,0,DH2 DH1,BJF-VAW,5
BJF,VDS,WF,5439,637,4328,,0,DH2,BJF-VDS,5
BNN,BGO,WF,5439,634,636,,0,DH1,BNN-BGO,5
BNN,MQN,WF,5439,634,5582,,0,DH1,BNN-MQN,5
BNN,OSL,WF,5439,634,644,,0,DH3 DH1,BNN-OSL,5
BNN,SSJ,WF,5439,634,662,,0,DH1,BNN-SSJ,5
BNN,TRD,WF,5439,634,665,,0,DH1 DH2,BNN-TRD,5
BOO,ANX,WF,5439,635,631,,0,DH1 DH3,BOO-ANX,15
BOO,BGO,WF,5439,635,636,,0,DH4,BOO-BGO,15
BOO,BNN,WF,5439,635,634,,0,DH1,BOO-BNN,15
BOO,EVE,WF,5439,635,641,,0,DH3 DH1,BOO-EVE,15
BOO,LKN,WF,5439,635,5580,,0,DH1 DH2,BOO-LKN,15
BOO,MJF,WF,5439,635,652,,0,DH1,BOO-MJF,15
BOO,MQN,WF,5439,635,5582,,0,DH1 DH2,BOO-MQN,15
BOO,NVK,WF,5439,635,4349,,0,DH1 DH2,BOO-NVK,15
BOO,RET,WF,5439,635,5584,,0,DH1,BOO-RET,15
BOO,SKN,WF,5439,635,4252,,0,DH1 DH2,BOO-SKN,15
BOO,SSJ,WF,5439,635,662,,0,DH1 DH2,BOO-SSJ,15
BOO,SVJ,WF,5439,635,5587,,0,DH1,BOO-SVJ,15
BVG,BJF,WF,5439,4350,637,,0,DH2 DH1,BVG-BJF,4
BVG,HFT,WF,5439,4350,4325,,0,DH1,BVG-HFT,4
BVG,MEH,WF,5439,4350,4327,,0,DH2,BVG-MEH,4
BVG,VDS,WF,5439,4350,4328,,0,DH1,BVG-VDS,4
CPH,MOL,WF,5439,609,651,,0,DH4,CPH-MOL,121
EVE,ANX,WF,5439,641,631,,0,DH3 DH1,EVE-ANX,7
EVE,BOO,WF,5439,641,635,,0,DH3 DH1,EVE-BOO,7
EVE,TOS,WF,5439,641,663,,0,DH3 DH1 DH2,EVE-TOS,7
FDE,BGO,WF,5439,4389,636,,0,DH1,FDE-BGO,2
FDE,OSL,WF,5439,4389,644,,0,DH1,FDE-OSL,2
FRO,BGO,WF,5439,643,636,,0,DH3 DH1,FRO-BGO,5
FRO,FDE,WF,5439,643,4389,,0,DH1,FRO-FDE,5
FRO,HOV,WF,5439,643,4345,,0,DH1,FRO-HOV,5
FRO,KSU,WF,5439,643,647,,0,DH3,FRO-KSU,5
FRO,OSL,WF,5439,643,644,,0,DH1 DH3,FRO-OSL,5
HAA,HFT,WF,5439,646,4325,,0,DH2,HAA-HFT,2
HAA,TOS,WF,5439,646,663,,0,DH2 DH1,HAA-TOS,2
HAU,BGO,WF,5439,645,636,,0,DH4 DH3,HAU-BGO,10
HFT,ALF,WF,5439,4325,632,,0,DH1 DH2,HFT-ALF,7
HFT,BVG,WF,5439,4325,4350,,0,DH2 DH1,HFT-BVG,7
HFT,HAA,WF,5439,4325,646,,0,DH2 DH1,HFT-HAA,7
HFT,HVG,WF,5439,4325,4326,,0,DH1 DH2,HFT-HVG,7
HFT,MEH,WF,5439,4325,4327,,0,DH1,HFT-MEH,7
HFT,SOJ,WF,5439,4325,5588,,0,DH2,HFT-SOJ,7
HFT,TOS,WF,5439,4325,663,,0,DH2 DH1,HFT-TOS,7
HOV,BGO,WF,5439,4345,636,,0,DH1,HOV-BGO,4
HOV,FRO,WF,5439,4345,643,,0,DH1,HOV-FRO,4
HOV,OSL,WF,5439,4345,644,,0,DH1,HOV-OSL,4
HOV,SOG,WF,5439,4345,5586,,0,DH1,HOV-SOG,4
HVG,BVG,WF,5439,4326,4350,,0,DH2,HVG-BVG,3
HVG,HFT,WF,5439,4326,4325,,0,DH2 DH1,HVG-HFT,3
HVG,MEH,WF,5439,4326,4327,,0,DH2 DH1,HVG-MEH,3
KKN,ALF,WF,5439,649,632,,0,DH2,KKN-ALF,6
KKN,LKL,WF,5439,649,653,,0,DH2,KKN-LKL,6
KKN,TOS,WF,5439,649,663,,0,DH4 DH2 DH3 DH1,KKN-TOS,6
KKN,VAW,WF,5439,649,5589,,0,DH2,KKN-VAW,6
KKN,VDS,WF,5439,649,4328,,0,DH1 DH2,KKN-VDS,6
KRS,BGO,WF,5439,638,636,,0,DH4 DH3,KRS-BGO,8
KRS,SVG,WF,5439,638,666,,0,DH3,KRS-SVG,8
KRS,TRD,WF,5439,638,665,,0,DH4 DH3,KRS-TRD,8
KSU,BGO,WF,5439,647,636,,0,DH3 DH4,KSU-BGO,6
KSU,MOL,WF,5439,647,651,,0,DH3,KSU-MOL,6
KSU,TRD,WF,5439,647,665,,0,DH1 DH2,KSU-TRD,6
LKL,TOS,WF,5439,653,663,,0,DH2 DH3 DH1,LKL-TOS,1
LKN,BOO,WF,5439,5580,635,,0,DH1 DH2,LKN-BOO,3
LKN,RET,WF,5439,5580,5584,,0,DH1 DH2,LKN-RET,3
LKN,SVJ,WF,5439,5580,5587,,0,DH1,LKN-SVJ,3
MEH,ALF,WF,5439,4327,632,,0,DH2,MEH-ALF,5
MEH,BVG,WF,5439,4327,4350,,0,DH1,MEH-BVG,5
MEH,HFT,WF,5439,4327,4325,,0,DH2,MEH-HFT,5
MEH,HVG,WF,5439,4327,4326,,0,DH2 DH1,MEH-HVG,5
MEH,VDS,WF,5439,4327,4328,,0,DH2 DH1,MEH-VDS,5
MJF,BOO,WF,5439,652,635,,0,DH2 DH1,MJF-BOO,5
MJF,MQN,WF,5439,652,5582,,0,DH1 DH2,MJF-MQN,5
MJF,OSY,WF,5439,652,5581,,0,DH1,MJF-OSY,5
MJF,SSJ,WF,5439,652,662,,0,DH1,MJF-SSJ,5
MJF,TRD,WF,5439,652,665,,0,DH1,MJF-TRD,5
MOL,BGO,WF,5439,651,636,,0,DH3 DH4,MOL-BGO,6
MOL,CPH,WF,5439,651,609,,0,DH4,MOL-CPH,6
MOL,KSU,WF,5439,651,647,,0,DH3,MOL-KSU,6
MQN,BOO,WF,5439,5582,635,,0,DH1 DH2,MQN-BOO,4
MQN,MJF,WF,5439,5582,652,,0,DH1,MQN-MJF,4
MQN,RVK,WF,5439,5582,5583,,0,DH1,MQN-RVK,4
MQN,TRD,WF,5439,5582,665,,0,DH1 DH2,MQN-TRD,4
NVK,BOO,WF,5439,4349,635,,0,DH1 DH2,NVK-BOO,1
OSL,BNN,WF,5439,644,634,,0,DH1 DH3,OSL-BNN,104
OSL,FDE,WF,5439,644,4389,,0,DH1,OSL-FDE,104
OSL,FRO,WF,5439,644,643,,0,DH1 DH3,OSL-FRO,104
OSL,HOV,WF,5439,644,4345,,0,DH1,OSL-HOV,104
OSL,RRS,WF,5439,644,656,,0,DH1,OSL-RRS,104
OSL,SDN,WF,5439,644,5585,,0,DH1,OSL-SDN,104
OSL,SOG,WF,5439,644,5586,,0,DH1,OSL-SOG,104
OSL,SSJ,WF,5439,644,662,,0,DH1,OSL-SSJ,104
OSY,MJF,WF,5439,5581,652,,0,DH2 DH1,OSY-MJF,3
OSY,RVK,WF,5439,5581,5583,,0,DH1 DH2,OSY-RVK,3
OSY,TRD,WF,5439,5581,665,,0,DH1,OSY-TRD,3
RET,BOO,WF,5439,5584,635,,0,DH1 DH2,RET-BOO,2
RET,LKN,WF,5439,5584,5580,,0,DH1,RET-LKN,2
RRS,OSL,WF,5439,656,644,,0,DH1,RRS-OSL,1
RVK,MQN,WF,5439,5583,5582,,0,DH1,RVK-MQN,3
RVK,OSY,WF,5439,5583,5581,,0,DH1,RVK-OSY,3
RVK,TRD,WF,5439,5583,665,,0,DH1 DH2,RVK-TRD,3
SDN,OSL,WF,5439,5585,644,,0,DH1,SDN-OSL,2
SDN,SOG,WF,5439,5585,5586,,0,DH1,SDN-SOG,2
SKE,BGO,WF,5439,659,636,,0,DH3 DH1,SKE-BGO,1
SKN,ANX,WF,5439,4252,631,,0,DH1,SKN-ANX,4
SKN,BOO,WF,5439,4252,635,,0,DH1 DH2,SKN-BOO,4
SKN,SVJ,WF,5439,4252,5587,,0,DH2 DH1,SKN-SVJ,4
SKN,TOS,WF,5439,4252,663,,0,DH1 DH2,SKN-TOS,4
SOG,BGO,WF,5439,5586,636,,0,DH1,SOG-BGO,4
SOG,HOV,WF,5439,5586,4345,,0,DH1,SOG-HOV,4
SOG,OSL,WF,5439,5586,644,,0,DH1,SOG-OSL,4
SOG,SDN,WF,5439,5586,5585,,0,DH1,SOG-SDN,4
SOJ,HFT,WF,5439,5588,4325,,0,DH1 DH2,SOJ-HFT,2
SOJ,TOS,WF,5439,5588,663,,0,DH1 DH2,SOJ-TOS,2
SSJ,BNN,WF,5439,662,634,,0,DH1 DH2,SSJ-BNN,4
SSJ,BOO,WF,5439,662,635,,0,DH1,SSJ-BOO,4
SSJ,OSL,WF,5439,662,644,,0,DH1,SSJ-OSL,4
SSJ,TRD,WF,5439,662,665,,0,DH1,SSJ-TRD,4
SVG,FRO,WF,5439,666,643,,0,DH3,SVG-FRO,37
SVG,KRS,WF,5439,666,638,,0,DH3,SVG-KRS,37
SVG,TRF,WF,5439,666,664,,0,DH4 DH3,SVG-TRF,37
SVJ,BOO,WF,5439,5587,635,,0,DH1 DH2,SVJ-BOO,3
SVJ,LKN,WF,5439,5587,5580,,0,DH1,SVJ-LKN,3
